Timestamp,Server,Severity,Message,Infogérant,Application,Environment
2024-08-10 15:22:06.124639,Server5,ERROR,FileSystem saturated,InfogérantA,App2,Development
2024-08-12 22:35:06.124639,Server4,WARNING,High memory usage detected.,InfogérantA,App3,Staging
2024-08-12 22:39:06.124639,Server4,INFO,System running smoothly.,InfogérantC,App2,Staging
2024-08-16 17:16:06.124639,Server1,WARNING,MySQL response time slow,InfogérantC,App2,Production
2024-08-14 12:04:06.124639,Server5,INFO,Restart performed successfully,InfogérantA,App3,Production
2024-08-15 18:40:06.124639,Server4,INFO,Update was successful,InfogérantA,App4,Development
2024-08-12 22:28:06.124639,Server2,CRITICAL,Server is on fire,InfogérantC,App1,Production
2024-08-12 21:46:06.124639,Server3,INFO,Routine check completed.,InfogérantB,App1,Production
2024-08-15 07:23:06.124639,Server3,INFO,Backup successful.,InfogérantC,App2,Development
2024-08-11 18:27:06.124639,Server2,INFO,Update was successful,InfogérantB,App3,Staging
2024-08-16 11:22:06.124639,Server2,INFO,Routine check completed.,InfogérantA,App1,Production
2024-08-14 06:12:06.124639,Server2,INFO,System running smoothly.,InfogérantC,App4,Development
2024-08-16 18:36:06.124639,Server1,WARNING,Unusual login activity detected.,InfogérantA,App2,Production
2024-08-17 08:12:06.124639,Server4,CRITICAL,System bricked,InfogérantC,App1,Staging
2024-08-12 15:40:06.124639,Server1,CRITICAL,System bricked,InfogérantB,App3,Development
2024-08-17 03:57:06.124639,Server1,WARNING,Disk space running low.,InfogérantC,App4,Staging
2024-08-12 20:39:06.124639,Server5,WARNING,High memory usage detected.,InfogérantA,App3,Staging
2024-08-12 01:18:06.124639,Server5,CRITICAL,Server is on fire,InfogérantA,App3,Staging
2024-08-17 00:56:06.124639,Server1,ERROR,Service unavailable.,InfogérantC,App4,Production
2024-08-15 15:35:06.124639,Server4,WARNING,Load average running high,InfogérantC,App2,Staging
2024-08-13 14:39:06.124639,Server1,INFO,Backup successful.,InfogérantC,App2,Staging
2024-08-12 03:28:06.124639,Server1,ERROR,Server unresponsive,InfogérantA,App3,Production
2024-08-12 04:41:06.124639,Server5,INFO,Update was successful,InfogérantB,App1,Development
2024-08-14 22:42:06.124639,Server3,CRITICAL,System bricked,InfogérantA,App4,Staging
2024-08-14 09:03:06.124639,Server1,WARNING,Load average running high,InfogérantC,App2,Development
2024-08-14 22:23:06.124639,Server5,CRITICAL,Server is on fire,InfogérantA,App4,Development
2024-08-10 21:49:06.124639,Server1,ERROR,Service unavailable.,InfogérantC,App4,Staging
2024-08-16 05:17:06.124639,Server1,CRITICAL,System overload imminent.,InfogérantC,App1,Production
2024-08-11 12:20:06.124639,Server1,INFO,System running smoothly.,InfogérantB,App4,Development
2024-08-11 17:15:06.124639,Server4,WARNING,MySQL response time slow,InfogérantC,App2,Staging
2024-08-12 19:13:06.124639,Server3,CRITICAL,Data corruption detected.,InfogérantA,App4,Production
2024-08-15 04:56:06.124639,Server5,WARNING,Disk space running low.,InfogérantB,App1,Staging
2024-08-16 09:01:06.124639,Server3,CRITICAL,Server is on fire,InfogérantA,App1,Production
2024-08-17 07:20:06.124639,Server2,CRITICAL,System bricked,InfogérantB,App1,Staging
2024-08-16 00:58:06.124639,Server4,INFO,Update was successful,InfogérantB,App2,Development
2024-08-11 18:42:06.124639,Server3,ERROR,Service unavailable.,InfogérantA,App2,Staging
2024-08-15 00:18:06.124639,Server2,ERROR,Application crashed.,InfogérantC,App3,Production
2024-08-13 04:54:06.124639,Server2,ERROR,FileSystem saturated,InfogérantA,App2,Development
2024-08-11 07:28:06.124639,Server3,CRITICAL,System bricked,InfogérantC,App2,Staging
2024-08-12 11:30:06.124639,Server5,INFO,Backup successful.,InfogérantB,App3,Development
2024-08-13 16:01:06.124639,Server1,WARNING,Unusual login activity detected.,InfogérantB,App1,Development
2024-08-15 09:54:06.124639,Server1,ERROR,FileSystem saturated,InfogérantA,App1,Staging
2024-08-12 11:52:06.124639,Server1,ERROR,Server unresponsive,InfogérantC,App3,Production
2024-08-12 07:13:06.124639,Server3,INFO,Restart performed successfully,InfogérantA,App3,Development
2024-08-12 01:24:06.124639,Server4,INFO,Routine check completed.,InfogérantA,App1,Production
2024-08-15 11:40:06.124639,Server5,CRITICAL,System overload imminent.,InfogérantB,App2,Staging
2024-08-15 05:01:06.124639,Server3,CRITICAL,Data corruption detected.,InfogérantA,App2,Development
2024-08-11 02:43:06.124639,Server2,WARNING,Unusual login activity detected.,InfogérantC,App4,Staging
2024-08-10 16:55:06.124639,Server1,CRITICAL,System overload imminent.,InfogérantB,App4,Development
2024-08-12 13:03:06.124639,Server2,ERROR,Database connection lost.,InfogérantB,App1,Development
2024-08-12 20:37:06.124639,Server4,WARNING,High memory usage detected.,InfogérantC,App2,Development
2024-08-14 06:22:06.124639,Server5,ERROR,Service unavailable.,InfogérantB,App1,Production
2024-08-12 14:42:06.124639,Server3,INFO,Backup successful.,InfogérantC,App4,Development
2024-08-16 09:46:06.124639,Server5,CRITICAL,System overload imminent.,InfogérantA,App1,Development
2024-08-16 18:47:06.124639,Server5,WARNING,Unusual login activity detected.,InfogérantC,App4,Staging
2024-08-11 21:34:06.124639,Server4,CRITICAL,Data corruption detected.,InfogérantC,App4,Development
2024-08-16 22:43:06.124639,Server1,INFO,System running smoothly.,InfogérantA,App3,Staging
2024-08-16 11:57:06.124639,Server1,WARNING,High memory usage detected.,InfogérantA,App3,Production
2024-08-10 21:34:06.124639,Server5,CRITICAL,System overload imminent.,InfogérantA,App1,Staging
2024-08-12 19:52:06.124639,Server3,INFO,Update was successful,InfogérantB,App1,Development
2024-08-16 13:04:06.124639,Server1,INFO,Restart performed successfully,InfogérantA,App2,Staging
2024-08-10 21:35:06.124639,Server5,ERROR,Service unavailable.,InfogérantC,App1,Development
2024-08-14 09:25:06.124639,Server2,INFO,Update was successful,InfogérantA,App1,Staging
2024-08-16 00:46:06.124639,Server3,INFO,Routine check completed.,InfogérantB,App1,Staging
2024-08-15 04:27:06.124639,Server2,INFO,System running smoothly.,InfogérantC,App1,Production
2024-08-14 11:24:06.124639,Server3,CRITICAL,Critical security vulnerability detected.,InfogérantB,App3,Production
2024-08-16 19:38:06.124639,Server2,CRITICAL,System bricked,InfogérantA,App4,Production
2024-08-14 10:32:06.124639,Server1,ERROR,FileSystem saturated,InfogérantC,App1,Production
2024-08-12 04:59:06.124639,Server3,WARNING,Disk space running low.,InfogérantB,App4,Development
2024-08-15 06:17:06.124639,Server4,WARNING,MySQL response time slow,InfogérantB,App2,Development
2024-08-13 05:36:06.124639,Server1,CRITICAL,Critical security vulnerability detected.,InfogérantA,App1,Staging
2024-08-16 12:48:06.124639,Server2,ERROR,Database connection lost.,InfogérantA,App3,Development
2024-08-14 21:23:06.124639,Server2,INFO,Update was successful,InfogérantC,App3,Production
2024-08-16 21:30:06.124639,Server4,WARNING,High memory usage detected.,InfogérantA,App4,Staging
2024-08-15 06:20:06.124639,Server2,WARNING,High memory usage detected.,InfogérantC,App4,Staging
2024-08-17 06:12:06.124639,Server4,CRITICAL,System overload imminent.,InfogérantC,App2,Production
2024-08-16 23:02:06.124639,Server4,ERROR,Server unresponsive,InfogérantA,App2,Production
2024-08-14 06:46:06.124639,Server2,WARNING,Unusual login activity detected.,InfogérantC,App3,Development
2024-08-11 22:31:06.124639,Server5,INFO,System running smoothly.,InfogérantC,App1,Production
2024-08-12 10:38:06.124639,Server3,WARNING,Load average running high,InfogérantC,App1,Staging
2024-08-16 02:36:06.124639,Server5,CRITICAL,Server is on fire,InfogérantB,App1,Production
2024-08-16 16:40:06.124639,Server5,CRITICAL,System overload imminent.,InfogérantA,App4,Staging
2024-08-17 08:01:06.124639,Server5,WARNING,High memory usage detected.,InfogérantA,App3,Staging
2024-08-11 01:04:06.124639,Server2,INFO,Update was successful,InfogérantB,App3,Production
2024-08-12 03:56:06.124639,Server2,INFO,Routine check completed.,InfogérantA,App4,Production
2024-08-12 05:27:06.124639,Server4,WARNING,Unusual login activity detected.,InfogérantC,App4,Staging
2024-08-10 18:51:06.124639,Server3,CRITICAL,Data corruption detected.,InfogérantA,App2,Development
2024-08-11 05:24:06.124639,Server3,ERROR,Database connection lost.,InfogérantB,App2,Production
2024-08-16 03:09:06.124639,Server5,INFO,Routine check completed.,InfogérantC,App1,Production
2024-08-17 03:14:06.124639,Server3,ERROR,Database connection lost.,InfogérantC,App1,Production
2024-08-11 00:52:06.124639,Server3,INFO,Restart performed successfully,InfogérantB,App1,Production
2024-08-10 19:46:06.124639,Server5,WARNING,Unusual login activity detected.,InfogérantB,App4,Production
2024-08-13 19:29:06.124639,Server1,ERROR,Database connection lost.,InfogérantB,App3,Staging
2024-08-16 00:58:06.124639,Server1,CRITICAL,Critical security vulnerability detected.,InfogérantB,App1,Development
2024-08-13 12:30:06.124639,Server3,INFO,Routine check completed.,InfogérantA,App1,Development
2024-08-13 12:45:06.124639,Server4,INFO,Routine check completed.,InfogérantB,App3,Staging
2024-08-17 02:36:06.124639,Server4,ERROR,Server unresponsive,InfogérantB,App2,Staging
2024-08-16 14:49:06.124639,Server1,INFO,Routine check completed.,InfogérantA,App3,Production
2024-08-14 03:37:06.124639,Server5,WARNING,Unusual login activity detected.,InfogérantA,App2,Development
2024-08-12 22:15:06.124639,Server2,ERROR,Server unresponsive,InfogérantA,App1,Development
2024-08-16 15:53:06.124639,Server4,ERROR,Server unresponsive,InfogérantA,App2,Production
2024-08-10 20:42:06.124639,Server2,INFO,System running smoothly.,InfogérantB,App3,Development
2024-08-16 00:50:06.124639,Server5,WARNING,Load average running high,InfogérantB,App3,Production
2024-08-14 19:20:06.124639,Server3,CRITICAL,System overload imminent.,InfogérantA,App4,Development
2024-08-12 06:58:06.124639,Server3,INFO,Backup successful.,InfogérantB,App2,Development
2024-08-11 08:08:06.124639,Server2,CRITICAL,Server is on fire,InfogérantC,App1,Staging
2024-08-14 23:23:06.124639,Server5,INFO,Restart performed successfully,InfogérantC,App4,Development
2024-08-13 18:01:06.124639,Server4,WARNING,Load average running high,InfogérantB,App4,Development
2024-08-12 10:21:06.124639,Server1,CRITICAL,System overload imminent.,InfogérantB,App1,Production
2024-08-16 02:23:06.124639,Server1,WARNING,Load average running high,InfogérantB,App4,Development
2024-08-13 04:41:06.124639,Server5,WARNING,Unusual login activity detected.,InfogérantB,App1,Development
2024-08-15 07:10:06.124639,Server1,CRITICAL,Server is on fire,InfogérantC,App4,Production
2024-08-15 01:57:06.124639,Server3,WARNING,MySQL response time slow,InfogérantB,App2,Production
2024-08-13 05:14:06.124639,Server4,INFO,Backup successful.,InfogérantB,App4,Production
2024-08-11 19:28:06.124639,Server5,CRITICAL,Data corruption detected.,InfogérantB,App2,Development
2024-08-14 03:14:06.124639,Server1,CRITICAL,System bricked,InfogérantB,App4,Development
2024-08-15 18:01:06.124639,Server1,ERROR,Application crashed.,InfogérantA,App1,Staging
2024-08-14 17:49:06.124639,Server1,ERROR,FileSystem saturated,InfogérantA,App3,Staging
2024-08-16 19:22:06.124639,Server4,INFO,Update was successful,InfogérantA,App4,Development
2024-08-13 07:28:06.124639,Server5,WARNING,High memory usage detected.,InfogérantC,App4,Development
2024-08-12 01:53:06.124639,Server2,INFO,System running smoothly.,InfogérantA,App3,Staging
2024-08-13 22:06:06.124639,Server4,WARNING,MySQL response time slow,InfogérantB,App1,Development
2024-08-13 01:33:06.124639,Server3,WARNING,Unusual login activity detected.,InfogérantA,App3,Production
2024-08-14 18:15:06.124639,Server1,INFO,Routine check completed.,InfogérantC,App4,Production
2024-08-14 18:48:06.124639,Server3,INFO,Routine check completed.,InfogérantC,App2,Production
2024-08-16 13:46:06.124639,Server4,WARNING,High memory usage detected.,InfogérantA,App2,Staging
2024-08-16 17:41:06.124639,Server3,ERROR,Service unavailable.,InfogérantA,App2,Production
2024-08-16 01:38:06.124639,Server1,WARNING,Disk space running low.,InfogérantA,App4,Development
2024-08-14 10:18:06.124639,Server2,CRITICAL,Server is on fire,InfogérantA,App4,Production
2024-08-15 04:49:06.124639,Server4,INFO,Restart performed successfully,InfogérantB,App4,Development
2024-08-14 00:25:06.124639,Server5,INFO,System running smoothly.,InfogérantB,App1,Staging
2024-08-14 08:37:06.124639,Server2,CRITICAL,System bricked,InfogérantB,App2,Staging
2024-08-14 16:27:06.124639,Server1,ERROR,Service unavailable.,InfogérantA,App2,Development
2024-08-16 16:17:06.124639,Server4,ERROR,Database connection lost.,InfogérantC,App2,Staging
2024-08-12 02:34:06.124639,Server2,ERROR,Database connection lost.,InfogérantB,App2,Production
2024-08-16 16:29:06.124639,Server1,CRITICAL,System overload imminent.,InfogérantC,App4,Staging
2024-08-13 18:27:06.124639,Server2,ERROR,Server unresponsive,InfogérantC,App4,Production
2024-08-16 07:37:06.124639,Server4,ERROR,Database connection lost.,InfogérantB,App2,Development
2024-08-14 12:24:06.124639,Server5,ERROR,Server unresponsive,InfogérantC,App2,Development
2024-08-11 15:18:06.124639,Server3,CRITICAL,Critical security vulnerability detected.,InfogérantA,App2,Development
2024-08-11 21:18:06.124639,Server2,WARNING,Unusual login activity detected.,InfogérantC,App4,Development
2024-08-15 15:01:06.124639,Server2,ERROR,Database connection lost.,InfogérantA,App2,Development
2024-08-11 07:48:06.124639,Server2,WARNING,Disk space running low.,InfogérantB,App2,Production
2024-08-11 23:59:06.124639,Server3,INFO,Backup successful.,InfogérantC,App1,Staging
2024-08-14 03:59:06.124639,Server5,CRITICAL,System bricked,InfogérantB,App4,Staging
2024-08-10 19:18:06.124639,Server2,INFO,Update was successful,InfogérantA,App2,Staging
2024-08-10 21:48:06.124639,Server1,CRITICAL,System bricked,InfogérantB,App2,Staging
2024-08-11 17:11:06.124639,Server3,WARNING,Load average running high,InfogérantB,App2,Development
2024-08-17 06:05:06.124639,Server2,WARNING,High memory usage detected.,InfogérantA,App1,Production
2024-08-15 11:11:06.124639,Server3,ERROR,Service unavailable.,InfogérantC,App4,Staging
2024-08-13 02:54:06.124639,Server2,ERROR,FileSystem saturated,InfogérantB,App2,Staging
2024-08-15 10:42:06.124639,Server5,ERROR,Database connection lost.,InfogérantA,App3,Production
2024-08-12 07:58:06.124639,Server3,WARNING,Load average running high,InfogérantA,App1,Production
2024-08-11 08:35:06.124639,Server5,INFO,Restart performed successfully,InfogérantC,App4,Staging
2024-08-15 03:45:06.124639,Server2,CRITICAL,Data corruption detected.,InfogérantC,App4,Development
2024-08-15 17:01:06.124639,Server2,WARNING,High memory usage detected.,InfogérantA,App3,Staging
2024-08-11 14:30:06.124639,Server3,WARNING,Load average running high,InfogérantC,App1,Development
2024-08-12 00:02:06.124639,Server2,ERROR,Database connection lost.,InfogérantA,App4,Staging
2024-08-12 09:30:06.124639,Server5,INFO,Restart performed successfully,InfogérantA,App2,Staging
2024-08-11 03:38:06.124639,Server2,CRITICAL,Critical security vulnerability detected.,InfogérantA,App4,Development
2024-08-10 14:25:06.124639,Server3,ERROR,Application crashed.,InfogérantA,App4,Production
2024-08-11 22:58:06.124639,Server4,ERROR,Server unresponsive,InfogérantB,App4,Staging
2024-08-16 19:14:06.124639,Server5,CRITICAL,Critical security vulnerability detected.,InfogérantB,App2,Production
2024-08-13 12:55:06.124639,Server5,INFO,Backup successful.,InfogérantC,App3,Staging
2024-08-14 10:45:06.124639,Server3,CRITICAL,System overload imminent.,InfogérantA,App1,Production
2024-08-10 22:36:06.124639,Server5,INFO,Update was successful,InfogérantC,App3,Production
2024-08-16 02:45:06.124639,Server5,ERROR,Application crashed.,InfogérantC,App1,Staging
2024-08-15 03:03:06.124639,Server2,CRITICAL,Data corruption detected.,InfogérantC,App1,Production
2024-08-17 03:35:06.124639,Server3,WARNING,MySQL response time slow,InfogérantB,App3,Production
2024-08-12 10:43:06.124639,Server2,INFO,Update was successful,InfogérantA,App3,Production
2024-08-13 22:54:06.124639,Server4,CRITICAL,Data corruption detected.,InfogérantA,App1,Staging
2024-08-16 00:27:06.124639,Server1,ERROR,FileSystem saturated,InfogérantC,App3,Production
2024-08-15 14:33:06.124639,Server1,WARNING,Disk space running low.,InfogérantA,App1,Staging
2024-08-15 05:56:06.124639,Server3,WARNING,Disk space running low.,InfogérantC,App1,Staging
2024-08-12 03:04:06.124639,Server3,ERROR,FileSystem saturated,InfogérantB,App1,Development
2024-08-15 16:14:06.124639,Server1,INFO,System running smoothly.,InfogérantC,App1,Staging
2024-08-12 12:02:06.124639,Server3,WARNING,Unusual login activity detected.,InfogérantC,App2,Production
2024-08-17 07:40:06.124639,Server2,WARNING,Load average running high,InfogérantA,App3,Production
2024-08-16 17:14:06.124639,Server2,INFO,Restart performed successfully,InfogérantA,App2,Development
2024-08-11 04:26:06.124639,Server2,INFO,Update was successful,InfogérantA,App2,Development
2024-08-14 01:21:06.124639,Server5,CRITICAL,Critical security vulnerability detected.,InfogérantC,App1,Development
2024-08-12 12:56:06.124639,Server2,WARNING,Disk space running low.,InfogérantC,App2,Staging
2024-08-15 06:43:06.124639,Server5,WARNING,High memory usage detected.,InfogérantC,App4,Development
2024-08-14 23:35:06.124639,Server2,WARNING,High memory usage detected.,InfogérantA,App1,Staging
2024-08-13 18:40:06.124639,Server3,INFO,Backup successful.,InfogérantC,App4,Production
2024-08-16 05:41:06.124639,Server5,WARNING,Load average running high,InfogérantB,App3,Production
2024-08-14 11:23:06.124639,Server3,CRITICAL,Data corruption detected.,InfogérantB,App1,Development
2024-08-12 00:40:06.124639,Server3,WARNING,Disk space running low.,InfogérantB,App3,Development
2024-08-10 21:49:06.124639,Server5,INFO,Routine check completed.,InfogérantB,App2,Staging
2024-08-10 23:31:06.124639,Server2,WARNING,Disk space running low.,InfogérantB,App3,Development
2024-08-13 01:31:06.124639,Server1,INFO,Restart performed successfully,InfogérantA,App1,Development
2024-08-12 06:16:06.124639,Server1,WARNING,Unusual login activity detected.,InfogérantB,App2,Staging
2024-08-15 18:35:06.124639,Server4,ERROR,Server unresponsive,InfogérantB,App3,Development
2024-08-13 20:33:06.124639,Server1,CRITICAL,System bricked,InfogérantC,App1,Production
2024-08-15 19:27:06.124639,Server5,WARNING,MySQL response time slow,InfogérantC,App2,Development
2024-08-11 23:12:06.124639,Server3,WARNING,MySQL response time slow,InfogérantA,App1,Staging
2024-08-12 05:11:06.124639,Server2,ERROR,Database connection lost.,InfogérantB,App1,Staging
2024-08-16 10:55:06.124639,Server2,ERROR,Service unavailable.,InfogérantC,App1,Development
2024-08-15 06:59:06.124639,Server3,WARNING,Unusual login activity detected.,InfogérantC,App4,Staging
2024-08-13 19:39:06.124639,Server3,WARNING,Disk space running low.,InfogérantA,App4,Development
2024-08-13 02:35:06.124639,Server3,CRITICAL,Server is on fire,InfogérantB,App3,Development
2024-08-12 10:28:06.124639,Server2,ERROR,Database connection lost.,InfogérantC,App4,Production
2024-08-14 01:51:06.124639,Server3,INFO,Update was successful,InfogérantC,App2,Staging
2024-08-12 19:16:06.124639,Server4,CRITICAL,Server is on fire,InfogérantC,App1,Staging
2024-08-15 04:47:06.124639,Server1,ERROR,FileSystem saturated,InfogérantB,App1,Staging
2024-08-16 20:48:06.124639,Server5,ERROR,FileSystem saturated,InfogérantA,App3,Staging
2024-08-13 23:23:06.124639,Server4,WARNING,Disk space running low.,InfogérantB,App2,Staging
2024-08-14 12:01:06.124639,Server4,INFO,Restart performed successfully,InfogérantA,App2,Development
2024-08-15 15:14:06.124639,Server5,ERROR,Application crashed.,InfogérantB,App3,Development
2024-08-10 22:53:06.124639,Server1,WARNING,High memory usage detected.,InfogérantA,App3,Development
2024-08-13 17:42:06.124639,Server4,CRITICAL,System bricked,InfogérantC,App4,Staging
2024-08-16 12:25:06.124639,Server2,INFO,Update was successful,InfogérantA,App1,Staging
2024-08-13 21:40:06.124639,Server3,ERROR,Application crashed.,InfogérantB,App3,Staging
2024-08-14 16:11:06.124639,Server5,ERROR,Server unresponsive,InfogérantA,App4,Development
2024-08-17 11:52:06.124639,Server4,ERROR,Application crashed.,InfogérantC,App1,Development
2024-08-10 15:17:06.124639,Server1,WARNING,MySQL response time slow,InfogérantC,App1,Staging
2024-08-10 18:58:06.124639,Server3,INFO,Routine check completed.,InfogérantA,App4,Development
2024-08-14 20:21:06.124639,Server2,WARNING,Disk space running low.,InfogérantC,App1,Staging
2024-08-10 19:32:06.124639,Server3,INFO,Update was successful,InfogérantB,App4,Production
2024-08-15 05:31:06.124639,Server5,ERROR,FileSystem saturated,InfogérantC,App3,Production
2024-08-11 01:06:06.124639,Server4,INFO,Routine check completed.,InfogérantA,App1,Development
2024-08-16 01:05:06.124639,Server4,ERROR,Server unresponsive,InfogérantC,App2,Production
2024-08-16 18:25:06.124639,Server1,ERROR,Database connection lost.,InfogérantC,App3,Staging
2024-08-11 18:03:06.124639,Server4,CRITICAL,System bricked,InfogérantA,App3,Staging
2024-08-12 03:51:06.124639,Server1,WARNING,Disk space running low.,InfogérantC,App4,Staging
2024-08-17 04:18:06.124639,Server2,ERROR,FileSystem saturated,InfogérantC,App1,Production
2024-08-15 02:52:06.124639,Server4,WARNING,Unusual login activity detected.,InfogérantC,App4,Development
2024-08-11 13:52:06.124639,Server1,ERROR,Application crashed.,InfogérantC,App3,Development
2024-08-14 00:06:06.124639,Server1,INFO,Backup successful.,InfogérantC,App2,Production
2024-08-15 19:57:06.124639,Server5,WARNING,Unusual login activity detected.,InfogérantB,App1,Production
2024-08-13 12:40:06.124639,Server1,INFO,Backup successful.,InfogérantB,App3,Production
2024-08-15 16:22:06.124639,Server1,WARNING,MySQL response time slow,InfogérantA,App1,Production
2024-08-15 23:36:06.124639,Server3,CRITICAL,Data corruption detected.,InfogérantB,App2,Development
2024-08-17 05:11:06.124639,Server3,WARNING,MySQL response time slow,InfogérantA,App3,Production
2024-08-11 15:37:06.124639,Server3,WARNING,Load average running high,InfogérantC,App3,Staging
2024-08-15 07:10:06.124639,Server2,WARNING,Unusual login activity detected.,InfogérantB,App1,Production
2024-08-13 17:17:06.124639,Server3,CRITICAL,System overload imminent.,InfogérantB,App1,Production
2024-08-14 23:23:06.124639,Server2,CRITICAL,Critical security vulnerability detected.,InfogérantC,App1,Development
2024-08-16 22:31:06.124639,Server5,ERROR,Service unavailable.,InfogérantA,App1,Development
2024-08-11 08:20:06.124639,Server4,CRITICAL,Server is on fire,InfogérantA,App2,Production
2024-08-15 17:21:06.124639,Server4,ERROR,Application crashed.,InfogérantB,App3,Staging
2024-08-15 15:22:06.124639,Server3,INFO,Backup successful.,InfogérantB,App3,Staging
2024-08-12 12:31:06.124639,Server1,WARNING,Disk space running low.,InfogérantA,App2,Staging
2024-08-14 15:24:06.124639,Server2,ERROR,FileSystem saturated,InfogérantA,App1,Staging
2024-08-13 01:03:06.124639,Server1,WARNING,Load average running high,InfogérantC,App4,Staging
2024-08-17 01:01:06.124639,Server5,ERROR,Service unavailable.,InfogérantA,App4,Staging
2024-08-16 04:49:06.124639,Server2,ERROR,Service unavailable.,InfogérantA,App2,Staging
2024-08-13 07:07:06.124639,Server1,INFO,System running smoothly.,InfogérantA,App4,Development
2024-08-16 14:07:06.124639,Server2,CRITICAL,Data corruption detected.,InfogérantC,App1,Staging
2024-08-12 08:00:06.124639,Server4,CRITICAL,Critical security vulnerability detected.,InfogérantB,App3,Staging
2024-08-11 15:16:06.124639,Server4,WARNING,Disk space running low.,InfogérantC,App1,Staging
2024-08-14 19:36:06.124639,Server2,INFO,System running smoothly.,InfogérantC,App1,Production
2024-08-17 00:45:06.124639,Server1,INFO,Restart performed successfully,InfogérantB,App2,Production
2024-08-11 11:59:06.124639,Server2,WARNING,Unusual login activity detected.,InfogérantB,App3,Production
2024-08-11 21:31:06.124639,Server5,WARNING,Disk space running low.,InfogérantC,App4,Staging
2024-08-16 03:55:06.124639,Server4,CRITICAL,System bricked,InfogérantC,App2,Staging
2024-08-15 18:32:06.124639,Server5,ERROR,Application crashed.,InfogérantC,App1,Development
2024-08-11 23:59:06.124639,Server2,ERROR,Service unavailable.,InfogérantC,App3,Staging
2024-08-15 10:08:06.124639,Server4,INFO,Restart performed successfully,InfogérantB,App2,Development
2024-08-12 13:18:06.124639,Server5,WARNING,Unusual login activity detected.,InfogérantA,App2,Staging
2024-08-11 02:32:06.124639,Server5,WARNING,Load average running high,InfogérantB,App4,Staging
2024-08-15 06:08:06.124639,Server2,INFO,Update was successful,InfogérantA,App1,Development
2024-08-15 04:34:06.124639,Server4,ERROR,Application crashed.,InfogérantB,App1,Staging
2024-08-14 02:39:06.124639,Server3,CRITICAL,Data corruption detected.,InfogérantB,App3,Staging
2024-08-16 10:52:06.124639,Server3,ERROR,FileSystem saturated,InfogérantA,App3,Production
2024-08-15 04:24:06.124639,Server3,CRITICAL,System overload imminent.,InfogérantB,App3,Production
2024-08-16 16:37:06.124639,Server1,WARNING,Disk space running low.,InfogérantA,App2,Development
2024-08-11 23:30:06.124639,Server3,CRITICAL,Data corruption detected.,InfogérantC,App4,Production
2024-08-16 05:57:06.124639,Server5,INFO,Restart performed successfully,InfogérantA,App4,Staging
2024-08-15 18:07:06.124639,Server1,CRITICAL,Critical security vulnerability detected.,InfogérantB,App1,Staging
2024-08-11 12:58:06.124639,Server5,CRITICAL,Server is on fire,InfogérantA,App3,Production
2024-08-13 11:29:06.124639,Server1,ERROR,Database connection lost.,InfogérantC,App3,Development
2024-08-14 09:54:06.124639,Server5,ERROR,Server unresponsive,InfogérantA,App3,Staging
2024-08-13 00:28:06.124639,Server5,INFO,Restart performed successfully,InfogérantA,App4,Production
2024-08-16 14:19:06.124639,Server3,WARNING,Unusual login activity detected.,InfogérantC,App3,Development
2024-08-15 02:56:06.124639,Server2,INFO,System running smoothly.,InfogérantB,App1,Staging
2024-08-13 16:04:06.124639,Server2,WARNING,Unusual login activity detected.,InfogérantC,App1,Development
2024-08-12 10:37:06.124639,Server5,WARNING,High memory usage detected.,InfogérantA,App3,Staging
2024-08-14 14:35:06.124639,Server2,CRITICAL,Critical security vulnerability detected.,InfogérantA,App4,Development
2024-08-16 06:37:06.124639,Server1,INFO,Update was successful,InfogérantA,App1,Development
2024-08-14 22:57:06.124639,Server3,WARNING,MySQL response time slow,InfogérantA,App1,Staging
2024-08-15 19:18:06.124639,Server2,ERROR,Application crashed.,InfogérantC,App4,Production
2024-08-11 01:20:06.124639,Server3,INFO,System running smoothly.,InfogérantC,App4,Staging
2024-08-11 04:12:06.124639,Server3,CRITICAL,Data corruption detected.,InfogérantA,App4,Development
2024-08-14 05:57:06.124639,Server1,ERROR,Service unavailable.,InfogérantC,App1,Development
2024-08-14 16:29:06.124639,Server1,INFO,Restart performed successfully,InfogérantB,App3,Staging
2024-08-12 06:43:06.124639,Server4,CRITICAL,Critical security vulnerability detected.,InfogérantC,App1,Production
2024-08-15 12:57:06.124639,Server5,CRITICAL,Server is on fire,InfogérantC,App1,Development
2024-08-12 01:35:06.124639,Server5,WARNING,High memory usage detected.,InfogérantB,App1,Development
2024-08-10 15:01:06.124639,Server1,ERROR,Server unresponsive,InfogérantC,App1,Staging
2024-08-10 22:22:06.124639,Server5,INFO,Backup successful.,InfogérantB,App4,Production
2024-08-11 21:58:06.124639,Server5,ERROR,Service unavailable.,InfogérantA,App3,Development
2024-08-14 19:22:06.124639,Server1,WARNING,Disk space running low.,InfogérantB,App3,Staging
2024-08-14 21:01:06.124639,Server3,CRITICAL,Server is on fire,InfogérantC,App4,Staging
2024-08-13 00:36:06.124639,Server3,CRITICAL,Data corruption detected.,InfogérantC,App1,Staging
2024-08-15 18:41:06.124639,Server4,CRITICAL,Critical security vulnerability detected.,InfogérantC,App1,Staging
2024-08-13 14:51:06.124639,Server2,WARNING,Unusual login activity detected.,InfogérantA,App1,Development
2024-08-11 15:31:06.124639,Server1,ERROR,Application crashed.,InfogérantA,App4,Production
